# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3184
#@/user_id	30b2fdae-cf15-49c1-b454-51f04700fdbe
hen kan 	狠看	c=1 d=0.436049 t=3184
hen kuai le 	很快樂	c=0 d=3.08179e-07 t=3184
hen kuai le shi fou 	很快樂是否	c=1 d=3.09724e-06 t=3184
hen qi guai 	很奇怪	c=1 d=0.00660452 t=3184
heng 	橫	c=0 d=1.20674e-06 t=3184
heng zhan kai 	橫展開	c=1 d=1.21279e-05 t=3184
hong 	宏	c=1 d=0.00343067 t=3184
hou 	後	c=7 d=1.96229 t=3184
hou tai 	後臺	c=2 d=0.726191 t=3184
hou xu 	後續	c=1 d=0.275271 t=3184
hou xu gou 	後虛構	c=1 d=0.246597 t=3184
hu 	胡	c=0 d=1.88799e-07 t=3184
hu kai 	胡凱	c=1 d=0.410656 t=3184
hu lao shi 	胡老師	c=7 d=0.664834 t=3184
hua 	話	c=1 d=0.416862 t=3184
hua bei 	花唄	c=1 d=9.92951e-06 t=3184
hua la sheng 	嘩啦聲	c=0 d=0.000120052 t=3184
hua mian 	畫面	c=7 d=1.81601 t=3184
hua shuo 	話說	c=1 d=7.10296e-06 t=3184
hua xin 	花心	c=1 d=0.000106752 t=3184
huai shi 	壞事	c=1 d=2.27716e-05 t=3184
huan 	還	c=2 d=0.104993 t=3184
huan cheng 	換成	c=0 d=0.00146253 t=3184
huan ge 	換個	c=1 d=0.181177 t=3184
huan jiang 	環江	c=1 d=0.240508 t=3184
huan jing 	環境	c=2 d=0.241714 t=3184
huan mei ne 	還沒呢	c=1 d=0.66034 t=3184
huan shen 	換身	c=1 d=3.39711e-05 t=3184
huan shi 	還是	c=3 d=0.807824 t=3184
huan xu yao 	還需要	c=1 d=0.763379 t=3184
huan yi ge 	還一個	c=1 d=0.00331268 t=3184
huan you 	還有	c=4 d=0.735361 t=3184
huan you ling wai 	還有另外	c=1 d=0.00932553 t=3184
hui 	會	c=1 d=2.71781e-05 t=3184
hui bu hui 	會不會	c=1 d=1.69132e-06 t=3184
hui che 	回車	c=4 d=0.0151099 t=3184
hui chu 	匯出	c=2 d=0.664631 t=3184
hui chu hui kuan 	匯出匯款	c=1 d=0.00131358 t=3184
hui dao 	回到	c=1 d=0.00201931 t=3184
hui jia 	回家	c=1 d=2.44227e-05 t=3184
hui kan 	會看	c=1 d=0.418952 t=3184
hui kuan 	匯款	c=1 d=0.0782121 t=3184
hui ne 	會呢	c=1 d=9.90387e-05 t=3184
hui qu 	回去	c=1 d=0.177284 t=3184
hui ru 	匯入	c=2 d=0.554333 t=3184
hui shi 	回事	c=0 d=1.2507e-06 t=3184
hui tui 	回退	c=1 d=1.30073e-05 t=3184
hui you 	會有	c=1 d=2.26033e-06 t=3184
hui you ren 	會有人	c=1 d=0.00010104 t=3184
hui zong 	彙總	c=1 d=0.150319 t=3184
huo 	或	c=3 d=0.00609866 t=3184
huo dong 	活動	c=1 d=0.00245409 t=3184
huo hu 	火狐	c=2 d=0.00140344 t=3184
huo qu 	獲取	c=2 d=0.0049751 t=3184
huo xian 	火線	c=1 d=0.871635 t=3184
ji 	及	c=6 d=0.0282122 t=3184
ji 	幾	c=0 d=2.47917e-06 t=3184
ji ao si ka diao jie fa 	及奧斯卡調節閥	c=1 d=1.34706e-05 t=3184
ji ge 	幾個	c=1 d=8.87223e-05 t=3184
ji hang 	幾行	c=1 d=0.514274 t=3184
ji huo 	激活	c=4 d=0.00642124 t=3184
ji ka che 	幾卡車	c=1 d=2.4916e-05 t=3184
ji lu 	記錄	c=1 d=0.0739032 t=3184
ji shu 	技術	c=1 d=0.0138355 t=3184
ji shu qun 	技術羣	c=1 d=0.0131676 t=3184
ji tian 	幾天	c=1 d=0.0342181 t=3184
ji zhang 	記賬	c=3 d=1.75251 t=3184
ji zhang jiao yan 	記賬校驗	c=1 d=0.178173 t=3184
ji zhun 	基準	c=1 d=0.007303 t=3184
ji zhun biao 	基準表	c=1 d=0.0187793 t=3184
jia 	加	c=4 d=0.0352303 t=3184
jia 	夾	c=1 d=1.3606e-05 t=3184
jia fei mao 	加菲貓	c=1 d=0.000105163 t=3184
jia ru 	加入	c=2 d=0.0133019 t=3184
jia su 	加速	c=1 d=0.244143 t=3184
jia yi xia 	加一下	c=1 d=0.32628 t=3184
jia zai 	加載	c=1 d=0.000251015 t=3184
jian 	間	c=1 d=0.00197933 t=3184
jian ge 	間隔	c=1 d=0.000185956 t=3184
jian jian dan dan 	簡簡單單	c=1 d=0.0685631 t=3184
jian kang 	健康	c=1 d=0.00126207 t=3184
jian li 	建立	c=0 d=0.00023368 t=3184
jian pan 	鍵盤	c=1 d=0.00524752 t=3184
jian shi 	件事	c=1 d=0.0352603 t=3184
jiang 	將	c=21 d=0.225157 t=3184
jiang 	講	c=0 d=0.0035437 t=3184
jiang di fa 	降低法	c=0 d=2.6e-07 t=3184
jiang dong fu lao 	江東父老	c=0 d=1.89255e-06 t=3184
jiang hua la sheng jian li fu shou jiu fan bei na song fu li ji suan 	將嘩啦聲建立俯首就範貝納頌複利計算	c=1 d=0.00120654 t=3184
jiang la su 	薑辣素	c=0 d=2.16636e-06 t=3184
jiao 	叫	c=1 d=0.680451 t=3184
jiao ao 	驕傲	c=0 d=3.33847e-07 t=3184
jiao ben 	腳本	c=3 d=0.171663 t=3184
jiao cheng 	教程	c=1 d=2.89483e-05 t=3184
jiao de 	叫得	c=1 d=5.85868e-05 t=3184
jiao ge 	叫個	c=1 d=3.04325e-05 t=3184
jiao hu shi 	交互式	c=1 d=0.000902809 t=3184
jiao le 	交了	c=0 d=0.020089 t=3184
jiao yan 	校驗	c=23 d=7.76028 t=3184
jiao yi ge 	叫一個	c=2 d=3.4926e-05 t=3184
jiao zuo 	焦作	c=1 d=0.000439444 t=3184
jiao zuo shi 	焦作市	c=1 d=0.00033379 t=3184
jie 	姐	c=1 d=0.000101798 t=3184
jie 	接	c=1 d=0.489192 t=3184
jie guo 	結果	c=10 d=1.15165 t=3184
jie hui 	結匯	c=1 d=7.9084e-05 t=3184
jie jie 	姐姐	c=1 d=2.99794e-05 t=3184
jie jue 	解決	c=1 d=4.30816e-06 t=3184
jie kou 	藉口	c=1 d=0.484325 t=3184
jie mian 	界面	c=2 d=0.390831 t=3184
jie shu 	結束	c=1 d=0.0761538 t=3184
jin 	進	c=0 d=0.0229925 t=3184
jin le 	近了	c=0 d=0.066034 t=3184
jin liang 	儘量	c=1 d=0.0211736 t=3184
jin nian 	今年	c=1 d=0.000127169 t=3184
jin tian 	今天	c=3 d=0.366251 t=3184
jin wan 	今晚	c=0 d=1.47836e-05 t=3184
jin wan na 	今晚那	c=1 d=6.9097e-05 t=3184
jin xing 	進行	c=2 d=0.481957 t=3184
jin yong 	禁用	c=1 d=0.00107011 t=3184
jing an si 	靜安寺	c=0 d=0.000601828 t=3184
jing dai 	驚呆	c=0 d=1.54575e-07 t=3184
jing dai dao le 	驚呆到了	c=1 d=1.5535e-06 t=3184
jing jing 	晶晶	c=2 d=0.140311 t=3184
jing wei fen ming 	涇渭分明	c=1 d=6.37845e-05 t=3184
jiu 	就	c=7 d=1.04369 t=3184
jiu 	舊	c=0 d=0.00381969 t=3184
jiu ba 	就把	c=0 d=1.27805e-05 t=3184
jiu ba wo 	就把我	c=1 d=0.000128446 t=3184
jiu bu 	就不	c=0 d=9.00631e-06 t=3184
jiu bu yi a yang 	就不一啊樣	c=1 d=9.05146e-05 t=3184
jiu chu le 	就除了	c=1 d=0.615697 t=3184
jiu dian 	酒店	c=1 d=0.227638 t=3184
jiu fa ni 	就發你	c=1 d=0.856415 t=3184
jiu gen 	就跟	c=1 d=0.000122794 t=3184
jiu gou 	就夠	c=1 d=0.126818 t=3184
jiu jue de 	就覺得	c=1 d=0.0129068 t=3184
jiu kan 	就看	c=0 d=0.00792617 t=3184
jiu kan bu 	就看不	c=1 d=0.0862936 t=3184
jiu kan bu cheng 	就看不成	c=1 d=0.079659 t=3184
jiu kan ni 	就看你	c=1 d=0.522046 t=3184
jiu ke yi 	就可以	c=2 d=0.244192 t=3184
jiu ke yi le 	就可以了	c=2 d=0.896229 t=3184
jiu mian le 	就免了	c=1 d=0.918512 t=3184
jiu neng 	就能	c=1 d=0.873716 t=3184
jiu qu 	就去	c=1 d=7.98788e-05 t=3184
jiu shi 	就是	c=5 d=0.685336 t=3184
jiu ting bu cuo 	就挺不錯	c=1 d=9.8307e-06 t=3184
jiu wen jian 	舊文件	c=1 d=0.0383884 t=3184
jiu zai 	就在	c=0 d=0.0506617 t=3184
jiu zhe me 	就這麼	c=1 d=0.0340474 t=3184
jiu zhi dao 	就知道	c=0 d=0.0666977 t=3184
ju jue 	拒絕	c=0 d=0.00154522 t=3184
jue de 	覺得	c=1 d=0.224415 t=3184
jue ding 	決定	c=1 d=0.0443786 t=3184
jue fei shi 	絕非是	c=0 d=0.000127476 t=3184
jue la 	嚼蠟	c=0 d=0.00012684 t=3184
jue se 	角色	c=8 d=0.140064 t=3184
ka 	卡	c=1 d=0.367909 t=3184
ka che 	卡車	c=0 d=2.47917e-06 t=3184
ka fei 	咖啡	c=0 d=4.15358e-06 t=3184
ka luo si 	卡洛斯	c=0 d=0.0755784 t=3184
kai 	開	c=1 d=6.68931e-06 t=3184
kai de 	開的	c=1 d=1.27497e-05 t=3184
kai fa 	開發	c=1 d=0.00673795 t=3184
kai hui 	開會	c=1 d=3.74534e-06 t=3184
kai shi 	開始	c=3 d=0.225834 t=3184
kan 	看	c=3 d=0.0540685 t=3184
kan bu 	看不	c=0 d=0.00858632 t=3184
kan bu dao 	看不到	c=1 d=0.0237541 t=3184
kan dao 	看到	c=2 d=0.00327455 t=3184
kan de 	看得	c=1 d=0.0137049 t=3184
kan de 	看的	c=1 d=0.0174224 t=3184
kan feng jing 	看風景	c=0 d=0.000131417 t=3184
kan guo 	看過	c=0 d=0.000244983 t=3184
kan kan 	看看	c=5 d=0.852297 t=3184
kan le 	看了	c=0 d=0.0160414 t=3184
kan le yi ge 	看了一個	c=1 d=0.161218 t=3184
kan na 	看那	c=1 d=0.878095 t=3184
kan ni 	看你	c=0 d=0.0519442 t=3184
kan qi lai 	看起來	c=1 d=0.226502 t=3184
kan qi lai xiang 	看起來像	c=0 d=0.0228779 t=3184
kan qi lai xiang ma 	看起來像嗎	c=1 d=0.229925 t=3184
kan xia 	看下	c=2 d=0.0614331 t=3184
kao shi 	考試	c=1 d=1.53804e-06 t=3184
kao yan 	考研	c=1 d=0.951229 t=3184
ke 	可	c=2 d=0.000311327 t=3184
ke 	客	c=0 d=0.0102797 t=3184
ke bu hui 	可不會	c=0 d=0.000117088 t=3184
ke hu 	客戶	c=0 d=0.000153381 t=3184
ke hu si 	客戶死	c=1 d=0.0015415 t=3184
ke shi 	可是	c=1 d=0.0784731 t=3184
ke shi 	可視	c=11 d=0.026418 t=3184
ke yi 	可以	c=12 d=1.2711 t=3184
ke yi ba 	可以吧	c=1 d=0.752014 t=3184
ke yi bu 	可以不	c=1 d=0.591555 t=3184
ke yi fang 	可以放	c=1 d=2.67227e-05 t=3184
ke yi le 	可以了	c=1 d=0.000649051 t=3184
ken ding 	肯定	c=3 d=0.000105023 t=3184
kong jian 	控件	c=1 d=0.000330469 t=3184
kong jian 	空間	c=0 d=1.82746e-06 t=3184
kong tiao 	空調	c=2 d=1.35133e-05 t=3184
kong zhi 	控制	c=1 d=0.053397 t=3184
ku 	庫	c=4 d=0.949751 t=3184
ku li mian 	庫裏面	c=1 d=0.00628242 t=3184
kuai 	塊	c=3 d=0.00405936 t=3184
kuai 	快	c=1 d=4.09805e-06 t=3184
kuai di 	快遞	c=3 d=1.03988 t=3184
kuai ji fa 	會計法	c=0 d=4.20353e-06 t=3184
kuai ji shi 	會計師	c=0 d=2.05017e-06 t=3184
kuai jie jian 	快捷鍵	c=2 d=0.00114934 t=3184
kuo yi 	闊以	c=2 d=0.442679 t=3184
kuo yi de 	闊以的	c=1 d=0.000395642 t=3184
la 	啦	c=0 d=3.32181e-07 t=3184
la ji 	垃圾	c=0 d=1.64133e-07 t=3184
la kai 	拉開	c=0 d=0.000246799 t=3184
la kai jie guo la si ke jing an si fu 	拉開結果臘斯克靜安寺符	c=1 d=0.00123708 t=3184
la kai shou ji fei lu sa ka diao jie fa la se dui kan feng jing a si lan da fei ji sa ding liang fen kuai jing an si di fang 	拉開手機費盧薩卡調節閥垃圾堆看風景阿斯蘭打飛機撒定量分塊靜安寺地方	c=1 d=0.00124328 t=3184
la sa 	拉薩	c=0 d=0.000244033 t=3184
la sa diao jie fa 	拉薩調節閥	c=1 d=0.000136884 t=3184
la sa jiang dong fu lao sa dan ka fei 	拉薩江東父老撒旦咖啡	c=1 d=1.90204e-05 t=3184
la se dui 	垃圾堆	c=0 d=0.00036092 t=3184
la se dui fei lun hai la se dui la sa 	垃圾堆飛輪海垃圾堆拉薩	c=1 d=0.00115923 t=3184
la si ke 	臘斯克	c=0 d=0.000129683 t=3184
la si ke da fei ji a li shan da kuai ji fa 	臘斯克打飛機阿歷山大會計法	c=1 d=1.93078e-05 t=3184
la si ke diao jie fa 	臘斯克調節閥	c=1 d=1.82746e-05 t=3184
la si ke diao jie fa la si ke diao jie fa 	臘斯克調節閥臘斯克調節閥	c=1 d=1.92115e-05 t=3184
la si ke fu jin ai li ke sen di fang 	臘斯克附近埃里克森地方	c=1 d=3.45738e-06 t=3184
lai 	來	c=3 d=0.0209052 t=3184
lai chi 	來吃	c=1 d=0.519442 t=3184
lai yuan 	來源	c=1 d=2.09701e-06 t=3184
lan ya 	藍牙	c=1 d=0.000325548 t=3184
lao shi 	老師	c=0 d=1.88799e-07 t=3184
lao shu guo jie 	老鼠過街	c=0 d=0.000122477 t=3184
lao tian ye 	老天爺	c=1 d=2.31156e-05 t=3184
le 	了	c=51 d=4.17368 t=3184
le mei 	了沒	c=1 d=0.423162 t=3184
le si ke da fu jin 	了斯柯達附近	c=1 d=3.44014e-06 t=3184
lei 	類	c=3 d=0.486835 t=3184
lei kuai ji su 	累塊積蘇	c=0 d=5.80336e-07 t=3184
lei kuai ji su di fang 	累塊積蘇地方	c=1 d=2.71967e-06 t=3184
lei kuai ji su fa lv 	累塊積蘇法律	c=1 d=3.11277e-06 t=3184
li 	理	c=0 d=8.74013e-06 t=3184
li kai jia 	離開家	c=0 d=3.30524e-07 t=3184
li kai jia de si luo fa ke 	離開家的斯洛伐克	c=1 d=3.32181e-06 t=3184
li lv 	利率	c=2 d=0.237725 t=3184
li mian 	裏面	c=3 d=0.879053 t=3184
li mian de 	裏面的	c=2 d=0.00700623 t=3184
li shi 	歷史	c=1 d=7.44785e-05 t=3184
li yuan 	離遠	c=0 d=0.0657047 t=3184
li zi 	例子	c=1 d=0.263158 t=3184
lia ge 	倆個	c=1 d=0.0107269 t=3184
lian 	連	c=2 d=3.29558e-05 t=3184
lian bu shang 	連不上	c=1 d=1.6877e-05 t=3184
lian jie 	連接	c=1 d=0.00033063 t=3184
lian meng 	聯盟	c=1 d=0.802518 t=3184
lian xiang 	聯想	c=1 d=1.1308e-05 t=3184
liang bao 	量包	c=1 d=8.31388e-05 t=3184
liang ci hei 	亮瓷黑	c=1 d=0.704688 t=3184
liang de fen ju 	兩地分居	c=0 d=0.00023012 t=3184
liang ge 	兩個	c=4 d=0.933147 t=3184
liang ma 	兩碼	c=1 d=0.496585 t=3184
liang tiao 	兩條	c=0 d=1.95524e-07 t=3184
liao jie 	瞭解	c=1 d=0.00527382 t=3184
liao tian 	聊天	c=1 d=0.0294518 t=3184
lie 	列	c=1 d=0.0203043 t=3184
lie zi 	列子	c=1 d=0.261846 t=3184
lin 	林	c=0 d=3.31323e-06 t=3184
lin shi dai ban 	臨時代辦	c=0 d=0.000115923 t=3184
ling qu 	領取	c=1 d=1.58079e-05 t=3184
ling shi guan 	領事館	c=0 d=0.000116504 t=3184
ling wai 	另外	c=0 d=0.000927902 t=3184
liu 	劉	c=1 d=0.00506703 t=3184
liu chang 	流暢	c=1 d=1.04386e-05 t=3184
liu cheng 	流程	c=1 d=0.0271874 t=3184
liu kuai fu ji 	六塊腹肌	c=0 d=4.01921e-06 t=3184
liu peng 	劉鵬	c=3 d=0.850952 t=3184
long kan shou jian 	龍龕手鑑	c=0 d=2.61303e-07 t=3184
long kan shou jian di fang la sa 	龍龕手鑑地方拉薩	c=1 d=2.62613e-06 t=3184
lou 	漏	c=0 d=1.3138e-06 t=3184
lou di shi 	婁底市	c=1 d=0.00118857 t=3184
lou gai le 	漏改了	c=1 d=1.32039e-05 t=3184
lu fang ji 	錄放機	c=0 d=1.84583e-06 t=3184
lu jia zui 	陸家嘴	c=1 d=6.52415e-06 t=3184
lu jing 	路徑	c=8 d=0.634599 t=3184
lu ka si 	盧卡斯	c=0 d=0.00012905 t=3184
lu ka si diao jie fa la dan shi kuai ji fa 	盧卡斯調節閥啦但是會計法	c=1 d=3.33847e-06 t=3184
lu ka si diao jie fa la si ke diao jie fa 	盧卡斯調節閥臘斯克調節閥	c=1 d=2.63929e-06 t=3184
lu ka si diao jie fa shi 	盧卡斯調節閥市	c=1 d=0.00128757 t=3184
lu sa ka 	盧薩卡	c=0 d=0.000472069 t=3184
lu sa ka da fei ji a si lan da kou jing 	盧薩卡打飛機阿斯蘭大口徑	c=1 d=0.00115345 t=3184
lu sa ka ga li ke bu hui la sa diao jie fa bing li xue jia 	盧薩卡咖喱可不會拉薩調節閥病理學家	c=1 d=0.00117675 t=3184
lu sa ka ling shi guan jing an si 	盧薩卡領事館靜安寺	c=1 d=0.00117088 t=3184
lu zhou shi 	瀘州市	c=1 d=0.000461975 t=3184
luo di ke 	羅迪克	c=0 d=0.0755784 t=3184
luo wu 	落伍	c=0 d=0.000408677 t=3184
luo wu zhe 	落伍者	c=1 d=0.00410725 t=3184
lv 	呂	c=1 d=0.000238772 t=3184
lv li 	履歷	c=2 d=0.279655 t=3184
lv she da fa 	律設大法	c=1 d=0.000146538 t=3184
lv she da fa jue la shi fou 	律設大法嚼蠟是否	c=1 d=0.00127476 t=3184
ma 	嗎	c=25 d=3.06411 t=3184
ma 	嘛	c=2 d=7.24924e-05 t=3184
ma 	媽	c=3 d=0.841496 t=3184
ma lu 	馬路	c=1 d=0.438235 t=3184
ma shang 	馬上	c=1 d=0.00036159 t=3184
ma yun 	碼雲	c=2 d=0.995012 t=3184
mai 	買	c=3 d=0.0793776 t=3184
mai de 	買的	c=1 d=0.351692 t=3184
mai ka fei 	買咖啡	c=1 d=4.26529e-06 t=3184
mai le 	買了	c=2 d=0.697676 t=3184
mai xie 	買鞋	c=1 d=0.0327124 t=3184
man 	慢	c=0 d=1.20363e-05 t=3184
man 	蠻	c=1 d=0.000122182 t=3184
man cong ming 	慢聰明	c=1 d=0.000120966 t=3184
man man 	慢慢	c=1 d=3.21531e-05 t=3184
mang 	忙	c=2 d=0.294775 t=3184
mang de 	忙的	c=1 d=0.0291587 t=3184
mei 	沒	c=3 d=0.0848192 t=3184
mei fa 	美髮	c=1 d=2.73991e-05 t=3184
mei ge 	每個	c=1 d=0.506617 t=3184
mei hua 	美化	c=1 d=0.0303488 t=3184
mei la 	沒啦	c=1 d=0.0135009 t=3184
mei ne 	沒呢	c=0 d=0.0657047 t=3184
mei shuo 	沒說	c=1 d=0.158025 t=3184
mei wen ti 	沒問題	c=1 d=0.000397626 t=3184
mei you 	沒有	c=12 d=0.771487 t=3184
mei you mo 	沒有莫	c=1 d=0.0107807 t=3184
mei zhao dao 	沒找到	c=1 d=0.00606634 t=3184
mi ma 	密碼	c=1 d=0.882497 t=3184
mian xi 	免息	c=1 d=9.73288e-06 t=3184
mian xiang 	面向	c=6 d=0.0117001 t=3184
miao zu 	苗族	c=0 d=4.11789e-05 t=3184
min hang qu 	閔行區	c=1 d=0.00052611 t=3184
ming 	名	c=0 d=0.00724398 t=3184
ming ling 	命令	c=3 d=0.0443637 t=3184
ming ling hang 	命令行	c=1 d=7.04928e-05 t=3184
ming ming 	命名	c=1 d=0.144424 t=3184
ming tian 	明天	c=4 d=0.909528 t=3184
ming tian jia 	名添加	c=1 d=0.0728029 t=3184
mo 	莫	c=1 d=0.107532 t=3184
mo ban 	模板	c=1 d=0.26054 t=3184
mo kuai 	模塊	c=1 d=0.491644 t=3184
mo ren 	默認	c=3 d=0.465869 t=3184
mo ri 	末日	c=0 d=0.0965605 t=3184
mo shi 	模式	c=14 d=0.0628348 t=3184
mu di di 	目的地	c=1 d=0.650509 t=3184
mu lu 	目錄	c=3 d=0.404315 t=3184
na 	哪	c=0 d=1.1084e-06 t=3184
na 	拿	c=1 d=3.24763e-05 t=3184
na 	那	c=9 d=1.50321 t=3184
na bian 	那邊	c=0 d=1.53407e-06 t=3184
na dao 	那道	c=0 d=3.59847e-07 t=3184
na dao bu zhi yu 	那道不至於	c=1 d=3.61651e-06 t=3184
na ge 	哪個	c=1 d=0.0173355 t=3184
na ge 	那個	c=2 d=0.00492673 t=3184
na jiu 	那就	c=2 d=0.833827 t=3184
na kuai 	那塊	c=1 d=0.000319101 t=3184
na li 	哪裏	c=1 d=0.000866251 t=3184
na ni 	納尼	c=2 d=1.43537e-05 t=3184
na ni 	那你	c=6 d=0.868146 t=3184
na ni de 	那你的	c=1 d=0.839457 t=3184
na ni kan 	那你看	c=1 d=1.56911e-06 t=3184
na ni zhe 	那你着	c=1 d=0.955997 t=3184
na shuang 	那雙	c=1 d=0.0315873 t=3184
na wo 	那我	c=8 d=0.941746 t=3184
na wo xia wu 	那我下午	c=1 d=0.315058 t=3184
na ye 	那也	c=1 d=2.24325e-05 t=3184
na you 	哪有	c=1 d=2.16087e-06 t=3184
na zhe li mian 	那這裏面	c=1 d=2.02488e-06 t=3184
nao zi 	腦子	c=0 d=5.40825e-06 t=3184
nao zi bu hao 	腦子不好	c=1 d=5.43536e-05 t=3184
ne 	呢	c=10 d=1.33764 t=3184
nei 	內	c=2 d=0.0225126 t=3184
nei bu 	內部	c=1 d=0.0893673 t=3184
nei rong 	內容	c=6 d=0.0308066 t=3184
nei wai 	內外	c=2 d=0.102735 t=3184
nen 	嫩	c=0 d=1.47036e-07 t=3184
nen nen 	嫩嫩	c=0 d=2.4059e-06 t=3184
nen you duo kuai 	嫩有多塊	c=1 d=1.47773e-06 t=3184
neng 	能	c=6 d=0.0117404 t=3184
neng bu neng 	能不能	c=2 d=7.11599e-05 t=3184
neng you 	能有	c=0 d=1.47773e-07 t=3184
neng you duo kuai ne 	能有多塊呢	c=1 d=1.48515e-06 t=3184
neng zhuang 	能裝	c=1 d=2.47917e-05 t=3184
ni 	你	c=7 d=0.419881 t=3184
ni ba 	你把	c=2 d=0.416891 t=3184
ni ba ba shi gan jun la se dui gan jue sa la ding gan jue 	你把巴氏桿菌垃圾堆感覺薩拉丁感覺	c=1 d=0.00122477 t=3184
ni bu 	你不	c=0 d=0.0878095 t=3184
ni bu song wo 	你不送我	c=1 d=0.882497 t=3184
ni chong xin 	你重新	c=1 d=0.00348251 t=3184
ni de 	你的	c=3 d=0.239429 t=3184
ni dui 	你對	c=1 d=0.00522135 t=3184
ni gei wo 	你給我	c=1 d=0.71177 t=3184
ni gong zuo 	你工作	c=1 d=0.000100034 t=3184
ni jiang 	你將	c=1 d=0.265803 t=3184
ni jin tian 	你今天	c=2 d=0.6118 t=3184
ni jue de 	你覺得	c=1 d=1.66614e-06 t=3184
ni kan 	你看	c=3 d=0.875101 t=3184
ni kan kan 	你看看	c=2 d=0.000268522 t=3184
ni kan xia 	你看下	c=1 d=0.00690852 t=3184
ni ke yi 	你可以	c=2 d=2.089e-05 t=3184
ni la ji 	你垃圾	c=1 d=1.64956e-06 t=3184
ni li yuan yuan 	你離遠源	c=1 d=0.66034 t=3184
ni lian 	你連	c=1 d=1 t=3184
ni ma 	你媽	c=0 d=8.10861e-06 t=3184
ni mai le 	你買了	c=2 d=0.000102895 t=3184
ni mang wan le 	你忙完了	c=1 d=0.00105418 t=3184
ni men 	你們	c=2 d=3.33484e-05 t=3184
ni na bian 	你那邊	c=1 d=1.54176e-05 t=3184
ni ne 	你呢	c=2 d=0.000161767 t=3184
ni neng 	你能	c=1 d=5.82947e-05 t=3184
ni pai pai 	你拍拍	c=2 d=0.0328172 t=3184
ni qing jia 	你請假	c=1 d=7.73311e-06 t=3184
ni qu 	你去	c=2 d=0.00062878 t=3184
ni qu ba 	你去吧	c=1 d=6.12835e-05 t=3184
ni shan chu 	你刪除	c=1 d=0.000800719 t=3184
ni shi 	你是	c=1 d=0.0287246 t=3184
ni shi bu shi 	你是不是	c=1 d=6.65595e-06 t=3184
ni shi shi 	你試試	c=1 d=0.000528748 t=3184
ni shi xian 	你實現	c=1 d=9.51553e-05 t=3184
ni shuo 	你說	c=0 d=1.6998e-07 t=3184
ni shuo zhe ge 	你說這個	c=1 d=1.70832e-06 t=3184
ni xi huan 	你喜歡	c=1 d=0.000104638 t=3184
ni xiang 	你想	c=0 d=0.0980199 t=3184
ni xiang bu xiang 	你想不想	c=1 d=0.985112 t=3184
ni yao 	你要	c=1 d=0.03439 t=3184
ni yao bu yao 	你要不要	c=1 d=1.57291e-05 t=3184
ni yao he 	你要喝	c=1 d=3.2398e-06 t=3184
ni yao shi 	你要是	c=1 d=1.07029e-05 t=3184
ni you 	你有	c=1 d=0.00145901 t=3184
ni zai 	你在	c=1 d=1.21535e-05 t=3184
ni zai na 	你在哪	c=1 d=1.11397e-05 t=3184
ni zai yong ma 	你在用嘛	c=1 d=4.34022e-05 t=3184
ni zai zen mo 	你在怎麼	c=1 d=3.65286e-06 t=3184
ni zen mo 	你怎麼	c=1 d=7.13856e-06 t=3184
ni zhe ci 	你這次	c=1 d=0.644036 t=3184
ni zhe ge 	你這個	c=2 d=0.147088 t=3184
ni zhe shi yao mai sha 	你這是要買啥	c=1 d=0.489192 t=3184
ni zhi 	你只	c=0 d=0.00120946 t=3184
ni zhi dao 	你知道	c=1 d=1.09738e-05 t=3184
ni zhi de yong you 	你只的擁有	c=1 d=0.0121552 t=3184
ni zhu de 	你住的	c=1 d=0.00031751 t=3184
ni zi ji 	你自己	c=1 d=9.18825e-05 t=3184
ni zui jin 	你最近	c=2 d=0.936825 t=3184
nong 	弄	c=1 d=0.40657 t=3184
nong ge 	弄個	c=1 d=9.54016e-06 t=3184
nuo yan 	諾言	c=1 d=9.61116e-05 t=3184
ou 	偶	c=0 d=3.40591e-07 t=3184
ou ke 	歐克	c=1 d=2.86602e-05 t=3184
ou su du fa lu ka si di fang 	偶速讀法盧卡斯地方	c=1 d=3.42297e-06 t=3184
pai 	拍	c=0 d=0.071177 t=3184
pai ge shi pin 	拍個視頻	c=1 d=0.715338 t=3184
pai pai 	拍拍	c=0 d=0.00161635 t=3184
pai tu 	拍圖	c=1 d=3.15165e-05 t=3184
pai xu 	排序	c=0 d=6.11253e-05 t=3184
pai zi 	拍子	c=1 d=0.913931 t=3184
pan duan 	判斷	c=3 d=0.0461951 t=3184
pao pao 	泡泡	c=1 d=4.46162e-06 t=3184
pei cuo 	陪錯	c=1 d=3.71703e-05 t=3184
pei zhi 	配置	c=14 d=2.14121 t=3184
pi pei 	匹配	c=2 d=0.00318466 t=3184
pian yi 	便宜	c=0 d=0.00455019 t=3184
pin jie 	拼接	c=1 d=0.000558643 t=3184
pin yin 	拼音	c=11 d=0.0689994 t=3184
ping 	屏	c=1 d=0.502179 t=3184
ping 	瓶	c=1 d=0.0652193 t=3184
ping mu 	屏幕	c=1 d=0.273898 t=3184
ping xia zhi wen 	屏下指紋	c=1 d=0.70822 t=3184
ping zheng 	憑證	c=1 d=0.00132016 t=3184
po jie 	破解	c=0 d=0.000410725 t=3184
pu tong 	普通	c=3 d=0.135653 t=3184
